iso3;year;SSP1;SSP2;SSP3;SSP4;SSP5
ARM;2085;53066,18201;47329,55647;40362,07105;35327,88424;77638,57281
ARM;2090;57710,73096;50475,0169;42595,66172;37216,9664;86895,89757
ARM;2095;62737,76323;53794,08966;45005,11366;39250,29453;97082,85809
ARM;2100;67889,72373;57322,41172;47607,20969;41432,71681;107787,8687
AUS;1970;18166,41793;18166,41793;18166,41793;18166,41793;18166,41793
AUS;1975;19742,32328;19742,32328;19742,32328;19742,32328;19742,32328
AUS;1980;22125,80824;22125,80824;22125,80824;22125,80824;22125,80824
AUS;1985;24279,79981;24279,79981;24279,79981;24279,79981;24279,79981
AUS;1990;25806,97285;25806,97285;25806,97285;25806,97285;25806,97285
AUS;1995;28865,43103;28865,43103;28865,43103;28865,43103;28865,43103
AUS;2000;33233,04529;33233,04529;33233,04529;33233,04529;33233,04529
AUS;2005;38387,99272;38387,99272;38387,99272;38387,99272;38387,99272
AUS;2010;41286,87781;41286,87781;41286,87781;41286,87781;41286,87781
AUS;2015;46401,0546;46545,85105;43666,71772;46774,79426;46218,84747
AUS;2020;52437,01173;52691,69307;44627,10328;53284,06575;52246,8699
AUS;2025;59103,20606;59289,03889;45124,91806;60250,78113;59306,93597
AUS;2030;65473,3159;65363,89154;45799,49188;66515,23681;66785,37572
AUS;2035;71346,05647;70803,80025;46840,94143;71904,12267;74371,83203
AUS;2040;76603,9742;75569,41354;48260,10962;76599,36909;81633,32125
AUS;2045;81341,64512;79774,70115;49960,14454;80871,33559;88481,36496
AUS;2050;85659,96011;83515,25162;51818,2471;84839,04302;94935,4989
AUS;2055;89843,1399;87040,89402;53808,18237;88678,22089;101331,37
AUS;2060;94040,31291;90510,88793;55915,97664;92494,13276;107897,8123
AUS;2065;98500,17613;94118,0797;58178,81134;96460,05068;115013,0821
AUS;2070;103095,7329;97752,92344;60570,17808;100529,8531;122451,3222
AUS;2075;107672,5979;101341,4652;63026,30858;104643,6319;129981,4717
AUS;2080;112471,0223;104947,9726;65534,36676;108847,8687;137835,4925
AUS;2085;117450,9461;108580,3162;68065,5426;113080,9951;146058,0401
AUS;2090;122770,6112;112409,6154;70679,31004;117493,3747;154862,9101
AUS;2095;128236,1693;116394,3422;73393,7321;122036,3903;164112,4138
AUS;2100;133741,6479;120405,6602;76266,21058;126599,9411;173688,7554
AUT;1970;15847,86389;15847,86389;15847,86389;15847,86389;15847,86389
AUT;1975;18977,51241;18977,51241;18977,51241;18977,51241;18977,51241
AUT;1980;22272,32154;22272,32154;22272,32154;22272,32154;22272,32154
AUT;1985;24272,51696;24272,51696;24272,51696;24272,51696;24272,51696
AUT;1990;27791,90305;27791,90305;27791,90305;27791,90305;27791,90305
AUT;1995;29507,50746;29507,50746;29507,50746;29507,50746;29507,50746
AUT;2000;33694,84037;33694,84037;33694,84037;33694,84037;33694,84037
AUT;2005;35632,02175;35632,02175;35632,02175;35632,02175;35632,02175
AUT;2010;37413,99084;37413,99084;37413,99084;37413,99084;37413,99084
AUT;2015;38473,01739;38532,39858;38022,02041;38686,17952;38430,49977
AUT;2020;39337,94025;39412,6862;37987,57758;39769,37063;39436,10548
AUT;2025;40310,48292;40293,82344;37855,78676;40851,50815;40832,89448
AUT;2030;41805,87241;41587,22611;38226,63958;42231,16149;43140,07667
AUT;2035;43825,22865;43314,80977;39119,17117;43903,53541;46360,96789
AUT;2040;46309,74586;45437,50748;40513,94582;45928,90967;50357,66077
AUT;2045;49127,09107;47834,08686;42296,52455;48274,74597;54943,65808
AUT;2050;52199,72925;50445,21319;44398,96506;50932,07669;59989,27905
AUT;2055;55500,63892;53229,13573;46749,21741;53849,82054;65488,87672
AUT;2060;59046,18156;56173,93883;49285,51359;56972,24267;71515,00574
AUT;2065;62939,25908;59314,46961;51980,0646;60292,44744;78289,55192
AUT;2070;67123,18322;62572,69094;54819,24585;63741,57616;85712,8647
AUT;2075;71414,41371;65914,55703;57819,49995;67293,05658;93535,01295
AUT;2080;75821,34962;69381,02308;61002,92824;70990,91568;101741,4602
AUT;2085;80638,64881;73040,8648;64348,47629;74883,52468;110684,8457
AUT;2090;85935,56784;76958,13848;67847,94687;79010,53329;120508,2128
AUT;2095;91506,24324;81104,34957;71511,61517;83308,3582;131079,8278
AUT;2100;97377,16547;85513,75282;75392,41896;87828,41246;142454,9439
AZE;1970;;;;;
AZE;1975;;;;;
AZE;1980;;;;;
AZE;1985;;;;;
AZE;1990;;;;;
AZE;1995;2194,325524;2194,325524;2194,325524;2194,325524;2194,325524
AZE;2000;2888,232493;2888,232493;2888,232493;2888,232493;2888,232493
AZE;2005;4762,080826;4762,080826;4762,080826;4762,080826;4762,080826
AZE;2010;9618,657684;9618,657684;9618,657684;9618,657684;9618,657684
AZE;2015;19321,78304;19792,02703;19224,39774;19758,95548;19337,85905
AZE;2020;28554,15338;29488,67736;28078,07268;29056,93515;28720,0044
AZE;2025;31976,7367;32869,67516;31072,43216;31602,64132;32491,54228
AZE;2030;33090,23867;33564,88659;31831,23142;31233,40575;34148,63848
AZE;2035;33677,71068;33838,25971;32165,08708;30387,68036;35421,08032
AZE;2040;34953,24573;34927,46801;33210,01138;30284,70292;37538,47019
AZE;2045;36888,00305;36777,75127;34902,99226;30828,25883;40492,27514
AZE;2050;39382,40344;39234,15016;37131,91186;31804,15023;44208,73948
AZE;2055;41908,70847;41577,27483;39253,23972;32634,48783;47932,86733
AZE;2060;44525,37611;43847,49432;41183,74594;33421,50126;51876,90356
AZE;2065;46623,87751;45500,09064;42372,16625;33841,704;55478,90483
AZE;2070;48272,99544;46662,24492;42938,13869;34040,82393;58889,9871
AZE;2075;49563,6948;47399,4007;43021,77987;34041,32731;62158,32775
AZE;2080;50733,31252;47893,21837;42879,62105;33935,78354;65514,06166
AZE;2085;52269,80411;48596,89903;42964,35085;34022,77913;69556,81613
AZE;2090;54486,071;49831,3518;43577,98624;34517,38224;74734,17381
AZE;2095;57514,48882;51753,41941;44821,65665;35511,48199;81298,10864
AZE;2100;61227,48895;54303,96744;46571,31034;36942,48963;89166,68263
BDI;1970;354,4686827;354,4686827;354,4686827;354,4686827;354,4686827
BDI;1975;345,9692852;345,9692852;345,9692852;345,9692852;345,9692852
BDI;1980;370,0691944;370,0691944;370,0691944;370,0691944;370,0691944
BDI;1985;414,5485099;414,5485099;414,5485099;414,5485099;414,5485099
BDI;1990;449,0705489;449,0705489;449,0705489;449,0705489;449,0705489
BDI;1995;353,4704892;353,4704892;353,4704892;353,4704892;353,4704892
BDI;2000;395,551107;395,551107;395,551107;395,551107;395,551107
BDI;2005;368,540275;368,540275;368,540275;368,540275;368,540275
BDI;2010;368,0688452;368,0688452;368,0688452;368,0688452;368,0688452
BDI;2015;439,5828129;412,3952109;395,1150644;392,8346418;439,7418056
BDI;2020;560,5807621;492,1922516;444,3487839;445,3425277;569,6256608
BDI;2025;715,6474079;588,2915118;489,9422802;503,4153175;753,3465543
BDI;2030;884,1238783;682,1943797;518,3588792;556,5278304;981,4281446
BDI;2035;1071,839127;769,5796115;528,8565047;600,1382639;1264,788953
BDI;2040;1290,030589;853,9774075;526,8899227;636,6780675;1620,723916
BDI;2045;1559,371105;943,8823042;518,665436;669,7185439;2084,046246
BDI;2050;1920,015335;1057,295955;513,8911224;710,2565482;2723,442967
BDI;2055;2412,498875;1210,294094;517,8446488;766,6908908;3620,146507
BDI;2060;3083,723013;1416,420567;530,6748313;843,3235135;4874,138167
BDI;2065;3966,775684;1682,731192;549,2596863;938,7825645;6572,11627
BDI;2070;5069,000054;2010,447483;569,7495453;1047,874064;8754,799118
BDI;2075;6358,821319;2402,766668;589,1604995;1164,542721;11384,74056
BDI;2080;7796,624067;2865,419904;607,9553161;1289,450248;14378,09472
BDI;2085;9349,306092;3411,551079;627,4808897;1425,297676;17669,55151
BDI;2090;11008,86648;4062,977037;648,8690413;1575,705543;21236,46049
BDI;2095;13056,26895;4838,906322;672,4340711;1743,234147;25629,6838
BDI;2100;15446,50953;5749,902172;697,6613924;1928,748396;30774,56016
BEL;1970;15905,49618;15905,49618;15905,49618;15905,49618;15905,49618
BEL;1975;18622,01943;18622,01943;18622,01943;18622,01943;18622,01943
BEL;1980;21796,61584;21796,61584;21796,61584;21796,61584;21796,61584
BEL;1985;22299,06437;22299,06437;22299,06437;22299,06437;22299,06437
BEL;1990;26204,85558;26204,85558;26204,85558;26204,85558;26204,85558
BEL;1995;27680,95748;27680,95748;27680,95748;27680,95748;27680,95748
BEL;2000;31482,90566;31482,90566;31482,90566;31482,90566;31482,90566
BEL;2005;33718,43502;33718,43502;33718,43502;33718,43502;33718,43502
BEL;2010;34623,91821;34623,91821;34623,91821;34623,91821;34623,91821
BEL;2015;38482,15589;38610,73731;34844,40974;38862,8944;38426,36165
BEL;2020;45032,25073;45288,0764;34846,95588;45970,89832;44992,41606
BEL;2025;53631,39192;53832,75;35189,58266;55022,79995;53773,21402
BEL;2030;62389,35973;62276,23248;36087,53558;63814,16224;63072,63157
BEL;2035;70615,51429;69979,26673;37435,48413;71623,80634;72273,60135
BEL;2040;78003,29841;76741,09752;39150,08981;78444,16796;80918,72104
BEL;2045;84650,11272;82700,40584;41115,61185;84578,91426;88939,79487
BEL;2050;90783,12461;88081,4981;43259,467;90320,09567;96409,26595
BEL;2055;96746,81718;93190,74771;45554,05166;95944,45693;103686,3873
BEL;2060;102742,0417;98233,29357;47994,62259;101624,7452;111060,6239
BEL;2065;108989,3027;103393,1302;50581,22335;107492,6746;118938,2991
BEL;2070;115557,0817;108634,0876;53297,57719;113518,078;127356,253
BEL;2075;122349,3456;113977,1398;56129,07495;119681,4715;136149,6825
BEL;2080;129412,5231;119524,0118;59076,35498;126043,8787;145293,105
BEL;2085;136927,6588;125368,1741;62173,41307;132666,5642;154961,3641
BEL;2090;145153,4384;131595,6828;65473,91336;139659,2272;165466,5084
BEL;2095;153846,4901;138191,5989;68989,13141;147047,5587;176702,7973
BEL;2100;162961,611;145227,1304;72713,12326;154973,6773;188701,1055
BEN;1970;886,6408534;886,6408534;886,6408534;886,6408534;886,6408534
BEN;1975;927,4788584;927,4788584;927,4788584;927,4788584;927,4788584
BEN;1980;958,0212889;958,0212889;958,0212889;958,0212889;958,0212889
BEN;1985;1121,51979;1121,51979;1121,51979;1121,51979;1121,51979
BEN;1990;1072,68486;1072,68486;1072,68486;1072,68486;1072,68486
BEN;1995;1092,528485;1092,528485;1092,528485;1092,528485;1092,528485
BEN;2000;1151,568264;1151,568264;1151,568264;1151,568264;1151,568264
BEN;2005;1190,465874;1190,465874;1190,465874;1190,465874;1190,465874
BEN;2010;1116,004304;1116,004304;1116,004304;1116,004304;1116,004304
BEN;2015;1191,437223;1147,013274;1134,348501;1129,600385;1192,69699
BEN;2020;1339,584982;1221,428402;1177,72792;1175,729655;1356,239527
BEN;2025;1585,447509;1352,406703;1243,653429;1257,633163;1647,167597
BEN;2030;1906,002573;1516,473636;1302,47755;1351,43128;2060,041037
BEN;2035;2314,537097;1711,882855;1358,782863;1459,502178;2624,195641
BEN;2040;2832,155588;1939,226894;1411,673451;1580,650813;3380,769762
BEN;2045;3495,994685;2211,094671;1464,838865;1718,253808;4396,022215
BEN;2050;4335,004439;2540,067035;1520,413034;1875,585892;5734,100935
BEN;2055;5349,083205;2927,980287;1575,773908;2050,061355;7425,649384
BEN;2060;6534,802445;3376,027629;1630,275579;2241,887225;9493,764626
BEN;2065;7892,104365;3891,358759;1684,052853;2450,315855;11956,77432
BEN;2070;9425,19391;4486,215063;1738,507817;2675,675816;14825,80341
BEN;2075;11117,97313;5168,666595;1793,126628;2915,644051;18068,15693
BEN;2080;13128,57331;5963,221972;1848,552454;3170,922209;21929,84713
BEN;2085;15442,91403;6887,37673;1908,583169;3448,720596;26391,78279
BEN;2090;17976,30028;7955,186953;1971,67032;3748,013075;31310,42595
BEN;2095;20577,89169;9179,559168;2040,809588;4076,382443;36563,52908
BEN;2100;23184,72847;10562,218;2116,374372;4437,068319;42539,9305
BFA;1970;569,7912126;569,7912126;569,7912126;569,7912126;569,7912126
BFA;1975;636,9683702;636,9683702;636,9683702;636,9683702;636,9683702
BFA;1980;665,9203042;665,9203042;665,9203042;665,9203042;665,9203042
BFA;1985;665,5275271;665,5275271;665,5275271;665,5275271;665,5275271
BFA;1990;658,0428166;658,0428166;658,0428166;658,0428166;658,0428166
BFA;1995;671,0609719;671,0609719;671,0609719;671,0609719;671,0609719
BFA;2000;794,7519076;794,7519076;794,7519076;794,7519076;794,7519076
BFA;2005;870,1538195;870,1538195;870,1538195;870,1538195;870,1538195
BFA;2010;899,995713;899,995713;899,995713;899,995713;899,995713
BFA;2015;910,1785265;855,2085785;850,3761455;812,2508531;911,8614407
BFA;2020;968,9258244;846,827783;752,4195635;675,4777086;982,3913649
BFA;2025;1079,914534;874,3102256;673,5588727;575,6662911;1124,451322
BFA;2030;1256,017242;945,6223037;637,8778095;537,8385176;1361,936285
BFA;2035;1475,534076;1030,998651;632,7355254;542,8397205;1683,874575
BFA;2040;1771,074033;1142,431655;666,8079734;576,3885855;2141,368427
BFA;2045;2160,178364;1282,539888;716,6282459;628,805359;2774,672248
BFA;2050;2639,62435;1464,651706;769,7114375;694,8679091;3603,43435
BFA;2055;3254,109236;1702,235438;817,7217779;772,5404442;4711,105187
BFA;2060;4063,020067;2007,704737;862,7793715;861,1504814;6213,712891
BFA;2065;5119,653728;2388,628958;904,7321756;959,789548;8222,858016
BFA;2070;6448,781565;2850,692905;944,2776776;1068,678575;10811,2855
BFA;2075;8044,54462;3403,196673;982,1068178;1189,953745;13992,46067
BFA;2080;9875,516502;4054,174171;1017,858935;1324,668371;17720,4069
BFA;2085;11892,17555;4815,690508;1052,411148;1474,41285;21902,62243
BFA;2090;14046,75374;5697,317065;1087,452626;1640,818537;26439,92002
BFA;2095;16299,93517;6742,870095;1123,385652;1825,022311;31242,84591
BFA;2100;18630,35301;7981,479589;1162,121138;2030,297044;36401,97211
BGD;1970;797,6979364;797,6979364;797,6979364;797,6979364;797,6979364
BGD;1975;682,5392264;682,5392264;682,5392264;682,5392264;682,5392264
BGD;1980;716,0500022;716,0500022;716,0500022;716,0500022;716,0500022
BGD;1985;757,3534096;757,3534096;757,3534096;757,3534096;757,3534096
BGD;1990;811,9672444;811,9672444;811,9672444;811,9672444;811,9672444
BGD;1995;874,7078982;874,7078982;874,7078982;874,7078982;874,7078982
BGD;2000;987,7009799;987,7009799;987,7009799;987,7009799;987,7009799
BGD;2005;1191,883371;1191,883371;1191,883371;1191,883371;1191,883371
BGD;2010;1397,262159;1397,262159;1397,262159;1397,262159;1397,262159
BGD;2015;1692,539309;1661,179781;1648,229063;1648,800035;1695,748172
BGD;2020;2010,061658;1885,705453;1814,430601;1829,364375;2036,010602
BGD;2025;2367,181117;2086,228677;1896,293959;1946,218297;2457,048174
BGD;2030;2812,702934;2311,445128;1943,66663;2050,735488;3027,676901
BGD;2035;3367,091397;2582,275947;1983,733636;2163,462684;3788,324912
BGD;2040;4078,203185;2925,838293;2031,705393;2310,303;4814,328496
BGD;2045;4942,065737;3339,155466;2078,474584;2483,534479;6122,876062
BGD;2050;5985,592626;3828,289947;2122,214219;2680,20642;7765,488965
BGD;2055;7220,313739;4410,940256;2169,728239;2899,458686;9775,285986
BGD;2060;8822,384224;5099,462695;2225,265187;3141,437016;12422,80799
BGD;2065;10747,09369;5893,104193;2287,132422;3400,685921;15673,05553
BGD;2070;12870,6664;6792,780187;2353,466593;3678,578293;19354,18552
BGD;2075;14990,77507;7815,700416;2428,364615;3984,367993;23145,22995
BGD;2080;17014,35074;9108,217677;2506,521972;4318,593016;26876,63069
BGD;2085;18931,2824;10638,27976;2584,778807;4677,701734;30511,52803
BGD;2090;20792,17278;12309,1447;2662,987732;5060,130234;34215,88135
BGD;2095;22645,48298;13986,12159;2743,746434;5472,180647;38535,57666
BGD;2100;24531,93424;15623,07678;2830,442643;5915,246175;43936,12003
BGR;1970;2690,87043;2690,87043;2690,87043;2690,87043;2690,87043
BGR;1975;3815,625926;3815,625926;3815,625926;3815,625926;3815,625926
BGR;1980;5064,952305;5064,952305;5064,952305;5064,952305;5064,952305
BGR;1985;5951,329982;5951,329982;5951,329982;5951,329982;5951,329982
BGR;1990;6456,934832;6456,934832;6456,934832;6456,934832;6456,934832
BGR;1995;6424,473751;6424,473751;6424,473751;6424,473751;6424,473751
BGR;2000;6425,630261;6425,630261;6425,630261;6425,630261;6425,630261
BGR;2005;9187,875377;9187,875377;9187,875377;9187,875377;9187,875377
BGR;2010;10922,49824;10922,49824;10922,49824;10922,49824;10922,49824
BGR;2015;13802,29819;13846,64379;13827,66352;13802,11984;13822,8735
BGR;2020;16404,34445;16379,93492;16185,47391;16108,68331;16553,6414
BGR;2025;18832,08015;18538,99734;17968,08009;17819,61302;19301,1934
BGR;2030;20944,56106;20231,13449;19112,74233;18903,30914;21978,87554
BGR;2035;22780,83718;21647,50171;19901,17976;19636,12474;24586,64341
BGR;2040;24450,64115;22959,31433;20527,53231;20237,72875;27157,96123
BGR;2045;26064,87948;24271,36246;21099,39589;20817,62187;29744,03212
BGR;2050;27653,41106;25593,84138;21642,32191;21376,90464;32332,13444
BGR;2055;29237,00765;26941,4596;22215,17586;21971,53414;35243,5905
BGR;2060;30813,95152;28311,09302;22830,7708;22654,61;38755,85266
BGR;2065;32521,555;29714,89772;23505,65661;23487,19541;43065,15504
BGR;2070;34489,35233;31080,86461;24204,36608;24424,96055;48130,89134
BGR;2075;36794,67102;32500,88709;24919,49761;25403,13373;53898,73775
BGR;2080;39464,42499;34069,45068;25665,45951;26378,9247;60372,23848
BGR;2085;42476,63914;35840,03028;26454,3064;27339,39146;67552,10668
BGR;2090;45860,27659;37808,53402;27290,43354;28296,64173;75544,33304
BGR;2095;49546,87394;39970,0622;28173,05134;29268,21823;84291,15291
BGR;2100;53420,99807;42306,43246;29088,82673;30252,1553;93643,11932
BHR;1970;22406,35717;22406,35717;22406,35717;22406,35717;22406,35717
BHR;1975;23980,58923;23980,58923;23980,58923;23980,58923;23980,58923
BHR;1980;30188,00684;30188,00684;30188,00684;30188,00684;30188,00684
BHR;1985;18758,26998;18758,26998;18758,26998;18758,26998;18758,26998
BHR;1990;18822,5331;18822,5331;18822,5331;18822,5331;18822,5331
BHR;1995;19602,45319;19602,45319;19602,45319;19602,45319;19602,45319
BHR;2000;20988,92087;20988,92087;20988,92087;20988,92087;20988,92087
BHR;2005;22381,72373;22381,72373;22381,72373;22381,72373;22381,72373
BHR;2010;23538,67283;23538,67283;23538,67283;23538,67283;23538,67283
BHR;2015;28248,3117;28245,97633;28522,20643;28122,95604;27937,26953
BHR;2020;34400,17345;34277,74546;35001,04141;33544,68162;34516,76295
BHR;2025;38337,36534;37876,91188;38378,29374;36024,98496;39317,57217
BHR;2030;42167,07334;41185,89152;40601,0556;37828,54633;44504,10431
BHR;2035;45985,34311;44499,81372;42235,5152;39353,25105;50032,69221
BHR;2040;49995,60532;47967,4528;44036,10506;40836,93186;56021,97766
BHR;2045;54185,68304;51572,19312;46024,52153;42241,06585;62485,37344
BHR;2050;58462,9324;55211,52808;48068,53258;43433,75441;69305,32946
BHR;2055;62729,39466;58789,58153;49984,22273;44362,2043;76387,9435
BHR;2060;66889,74434;62235,92868;51646,39414;45091,66671;83680,44253
BHR;2065;70959,15076;65553,4364;53125,90682;45825,40138;91253,22709
BHR;2070;74934,90572;68665,00142;54452,14701;46627,29471;99106,0318
BHR;2075;78831,67859;71590,18456;55697,41873;47480,62634;107210,6481
BHR;2080;82720,99167;74403,67471;56952,25785;48360,69967;115625,8944
BHR;2085;86674,42444;77169,71448;58279,37391;49258,79861;124426,4077
BHR;2090;90823,13936;79942,15787;59699,11187;50207,71794;133790,8158
BHR;2095;95005,25569;82719,06449;61209,09054;51239,10202;143532,2356
BHR;2100;99276,79402;85552,64886;62775,4759;52362,68861;153676,8056
BHS;1970;19162,10673;19162,10673;19162,10673;19162,10673;19162,10673
BHS;1975;12946,36069;12946,36069;12946,36069;12946,36069;12946,36069
BHS;1980;19799,06513;19799,06513;19799,06513;19799,06513;19799,06513
BHS;1985;21823,44217;21823,44217;21823,44217;21823,44217;21823,44217
BHS;1990;22046,29854;22046,29854;22046,29854;22046,29854;22046,29854
BHS;1995;20904,71478;20904,71478;20904,71478;20904,71478;20904,71478
BHS;2000;24134,55717;24134,55717;24134,55717;24134,55717;24134,55717
BHS;2005;27460,39325;27460,39325;27460,39325;27460,39325;27460,39325
BHS;2010;28381,70425;28381,70425;28381,70425;28381,70425;28381,70425
BHS;2015;29973,73262;29922,07551;28632,97602;29840,99975;29977,16582
BHS;2020;32185,25251;31982,26304;28097,08381;31045,99449;32329,7118
BHS;2025;35430,53453;34907,46979;28349,00363;32947,17676;35967,11846
BHS;2030;39300,68015;38356,2082;29523,74075;35288,66235;40586,03795
BHS;2035;43301,22077;41987,30691;31349,54728;37779,62233;45658,01467
BHS;2040;47358,13895;45731,82913;33488,2651;40205,68594;51064,96588
BHS;2045;51492,96615;49604,87791;35795,48927;42539,1646;56810,02409
BHS;2050;55619,79181;53451,81635;38098,95906;44657,0636;62803,66758
BHS;2055;59771,42241;57279,27697;40372,6925;46619,10987;69079,39936
BHS;2060;63989,48224;61130,27742;42656,23515;48524,84045;75695,41133
BHS;2065;68389,20148;65172,61439;45026,09238;50585,29237;82810,08105
BHS;2070;72982,03168;69376,90405;47490,41595;52838,37915;90421,41067
BHS;2075;77747,42566;73726,87806;50062,47107;55265,90958;98492,75465
BHS;2080;82788,82293;78206,77102;52758,10237;57861,79599;107157,3741
BHS;2085;88076,44609;82798,34292;55566,02288;60552,26108;116402,4569
BHS;2090;93942,68691;87554,68073;58503,86991;63362,06187;126684,2511
BHS;2095;100095,0028;92510,91278;61637,97923;66277,07228;137670,62
BHS;2100;106513,7233;97751,78897;65019,3869;69359,2591;149332,5342
BIH;1970;;;;;
BIH;1975;;;;;
BIH;1980;;;;;
BIH;1985;;;;;
BIH;1990;1756,344606;1756,344606;1756,344606;1756,344606;1756,344606
BIH;1995;2266,042054;2266,042054;2266,042054;2266,042054;2266,042054
BIH;2000;5884,458489;5884,458489;5884,458489;5884,458489;5884,458489
BIH;2005;4982,066282;4982,066282;4982,066282;4982,066282;4982,066282
BIH;2010;7116,846507;7116,846507;7116,846507;7116,846507;7116,846507
BIH;2015;10229,59884;10227,98251;10222,76107;10218,08952;10243,33075
BIH;2020;14446,24451;14378,60184;14312,05109;14250,95002;14563,91116
BIH;2025;18237,53216;17975,66767;17749,77572;17529,35414;18643,62878
BIH;2030;21633,19794;21063,38148;20557,74757;20076,20446;22574,70525
BIH;2035;24649,84571;23754,52614;22884,69895;22052,84581;26365,35722
BIH;2040;27387,33749;26199,23956;24873,0392;23673,34298;30079,76836
BIH;2045;29967,96078;28536,46831;26678,5306;25115,18764;33807,77411
BIH;2050;32462,74378;30834,2571;28388,63775;26456,12819;37805,72881
BIH;2055;35005,4079;33106,66629;30017,04254;27700,37001;42238,19164
BIH;2060;37710,78069;35434,18664;31588,46711;28884,91964;47223,12193
BIH;2065;40682,25069;37924,04257;33206,00579;30125,08619;52835,58773
BIH;2070;43952,14722;40605,77333;34922,28542;31496,88711;59112,87906
BIH;2075;47511,97801;43472,92478;36761,00826;33045,19968;66055,21954
BIH;2080;51374,88142;46507,90107;38722,8681;34764,22953;73704,16149
BIH;2085;55614,19114;49682,39701;40811,5247;36623,25135;82195,04672
BIH;2090;60274,82823;52993,41525;43044,50206;38605,84424;91634,22856
BIH;2095;65178,55691;56475,48833;45458,27469;40722,29867;101778,0539
BIH;2100;70234,47527;60154,23676;48073,39423;42976,50033;112510,4574
BLR;1970;;;;;
BLR;1975;;;;;
BLR;1980;;;;;
BLR;1985;;;;;
BLR;1990;;;;;
BLR;1995;4340,999934;4340,999934;4340,999934;4340,999934;4340,999934
BLR;2000;6255,147476;6255,147476;6255,147476;6255,147476;6255,147476
BLR;2005;9406,81777;9406,81777;9406,81777;9406,81777;9406,81777
BLR;2010;12781,83115;12781,83115;12781,83115;12781,83115;12781,83115
BLR;2015;17913,64287;17975,64999;18003,7083;17960,66708;17941,49631
BLR;2020;21991,11237;22025,57682;22004,84171;21838,7201;22178,8681
BLR;2025;24538,16779;24384,34478;24181,47056;23787,67043;25089,08633
BLR;2030;26283,16172;25839,91344;25357,45553;24643,50975;27408,29412
BLR;2035;27686,90813;26995,46006;26231,46306;25113,48239;29548,8167
BLR;2040;29088,31985;28222,34339;27169,44673;25647,83282;31797,16728
BLR;2045;30599,96819;29620,133;28266,8763;26357,90165;34410,48432
BLR;2050;32253,80076;31124,60644;29485,09321;27163,71052;37516,05935
BLR;2055;34166,82279;32775,53866;30785,19354;28013,81265;41238,51044
BLR;2060;36448,93192;34653,13232;32210,5955;28945,19963;45664,70572
BLR;2065;39145,9712;36816,77867;33817,77744;30026,52917;50859,55891
BLR;2070;42219,72584;39224,96196;35594,18951;31267,31;56796,5774
BLR;2075;45622,06977;41828,88637;37520,91577;32684,07099;63436,58895
BLR;2080;49385,36029;44604,03871;39584,29496;34275,01181;70855,32655
BLR;2085;53494,46283;47539,7147;41785,04006;36023,69455;79064,90529
BLR;2090;58019,35236;50656,3775;44137,2184;37932,8121;88199,5493
BLR;2095;62930,48328;53984,96441;46672,32908;40013,40984;98254,06275
BLR;2100;68022,0363;57545,79718;49395,54839;42268,00402;108951,1201
BLZ;1970;4269,021828;4269,021828;4269,021828;4269,021828;4269,021828
BLZ;1975;4520,012327;4520,012327;4520,012327;4520,012327;4520,012327
BLZ;1980;5514,189731;5514,189731;5514,189731;5514,189731;5514,189731
BLZ;1985;4503,859613;4503,859613;4503,859613;4503,859613;4503,859613
BLZ;1990;6189,007416;6189,007416;6189,007416;6189,007416;6189,007416
BLZ;1995;7536,476168;7536,476168;7536,476168;7536,476168;7536,476168
BLZ;2000;7715,217838;7715,217838;7715,217838;7715,217838;7715,217838
BLZ;2005;9026,22944;9026,22944;9026,22944;9026,22944;9026,22944
BLZ;2010;8443,565914;8443,565914;8443,565914;8443,565914;8443,565914
BLZ;2015;9430,808331;9119,423919;8942,583081;8911,922686;9451,772681
BLZ;2020;10884,24958;9968,422888;9409,921858;9341,66997;10999,66487
BLZ;2025;12876,91596;11185,66277;10094,83524;9969,602801;13200,32886
BLZ;2030;14825,90074;12368,23058;10719,11676;10509,31909;15445,90194
BLZ;2035;16670,08415;13544,25925;11321,87285;11000,64388;17660,35079
BLZ;2040;18472,26049;14741,88454;11870,88066;11446,50818;19922,80988
BLZ;2045;20311,87314;16027,75564;12361,25298;11872,89239;22311,66773
BLZ;2050;22327,84738;17420,61108;12777,41692;12288,92596;25008,13167
BLZ;2055;24483,73549;18973,5214;13199,03506;12772,63753;27978,80865
BLZ;2060;26703,12356;20717,40508;13667,33988;13374,64952;31201,67374
BLZ;2065;28882,81612;22673,22035;14205,2865;14097,91548;34688,27088
BLZ;2070;31683,47362;24814,92526;14805,65407;14894,94666;39579,70093
BLZ;2075;35118,64508;27062,6705;15441,94664;15713,22837;46013,06775
BLZ;2080;39176,3448;29367,42413;16096,58237;16534,71854;53864,18668
BLZ;2085;43690,05896;31690,36092;16754,71853;17360,52125;62720,3659
BLZ;2090;48730,16972;34859,68684;17433,10394;18218,26553;72595,63136
BLZ;2095;54146,67652;38865,14399;18140,41641;19119,49982;83258,68108
BLZ;2100;59949,09832;43551,00501;18897,99952;20076,98166;94699,65935
BOL;1970;2769,577333;2769,577333;2769,577333;2769,577333;2769,577333
BOL;1975;3260,220141;3260,220141;3260,220141;3260,220141;3260,220141
BOL;1980;3332,473167;3332,473167;3332,473167;3332,473167;3332,473167
BOL;1985;2774,900029;2774,900029;2774,900029;2774,900029;2774,900029
BOL;1990;2805,844943;2805,844943;2805,844943;2805,844943;2805,844943
